chunk_id,chunk_text,preprocess_agenda,tokens
86,"CO NTEÚ D O P RO G RAMÁTI CO Caminhos para o Brasil a população contra a inflação como voz da pacificação, e viabiliza a reorganização do multilateralismo e da do setor produtivo com a cooperação global.",co nteú d p ro g ramáti co caminho brasil população contra inflação voz pacificação viabilizar reorganização multilateralismo setor produtivo cooperação global,"[""co"", ""nteú"", ""d"", ""p"", ""ro"", ""g"", ""ramáti"", ""co"", ""caminho"", ""brasil"", ""população"", ""contra"", ""inflação"", ""voz"", ""pacificação"", ""viabilizar"", ""reorganização"", ""multilateralismo"", ""setor"", ""produtivo"", ""cooperação"", ""global""]"
87,Nosso retomada da confiança e dos protagonismo regional e nossa investimentos.,retomar confiança protagonismo regional investimento,"[""retomar"", ""confiança"", ""protagonismo"", ""regional"", ""investimento""]"
88,"Por outro lado, integração internacional se Mas a capacidade de o crescimento descontrolado fortalecem a partir de uma recuperação do povo brasileiro da dívida pública, ainda que inserção inteligente na agenda é o coração da mudança. muitas vezes imperceptível ambiental — não como para a maioria da população, retórica, mas como estratégia Ao recuperar a confiança e a compromete o futuro, ao nacional de desenvolvimento e credibilidade das instituições limitar a capacidade de investir posicionamento no mundo. e das lideranças para tratar tanto em infraestrutura das questões essenciais do quanto nas áreas sociais, Com responsabilidade e País acima de diferenças especialmente na educação. pragmatismo, o País pode ideológicas, partidárias ou se tornar um dos principais setoriais, rompe-se a inércia A retomada dos investimentos geradores globais de soluções provocada pela polarização e e a redução do Custo Brasil climáticas, ao mesmo tempo resgata-se a centralidade da são fundamentais para criar em que novas frentes de agenda nacional em torno das condições de competitividade comércio se consolidam e soluções que o Brasil precisa e de prosperidade para os o Brasil ganha dinamismo construir.",outro lado integração internacional capacidade crescimento descontrolar fortalecer partir recuperação povo brasileiro dívida público ainda inserção inteligente agenda coração mudança muitas vez imperceptível ambiental maioria população retórico estratégia recuperar confiança comprometer futuro nacional desenvolvimento credibilidade instituição limitar capacidade investir posicionamento mundo liderança tratar tanto infraestrutura questão essencial quanto área social responsabilidade país acima diferença especialmente educação pragmatismo país poder ideológico partidário tornar principal setorial romper inércia retomar investimento gerador global solução provocar polarização redução custo brasil climático tempo resgatar centralidade fundamental criar novo frente agenda nacional torno condição competitividade comércio consolidar solução brasil precisar prosperidade brasil ganhar dinamismo construir,"[""outro"", ""lado"", ""integração"", ""internacional"", ""capacidade"", ""crescimento"", ""descontrolar"", ""fortalecer"", ""partir"", ""recuperação"", ""povo"", ""brasileiro"", ""dívida"", ""público"", ""ainda"", ""inserção"", ""inteligente"", ""agenda"", ""coração"", ""mudança"", ""muitas"", ""vez"", ""imperceptível"", ""ambiental"", ""maioria"", ""população"", ""retórico"", ""estratégia"", ""recuperar"", ""confiança"", ""comprometer"", ""futuro"", ""nacional"", ""desenvolvimento"", ""credibilidade"", ""instituição"", ""limitar"", ""capacidade"", ""investir"", ""posicionamento"", ""mundo"", ""liderança"", ""tratar"", ""tanto"", ""infraestrutura"", ""questão"", ""essencial"", ""quanto"", ""área"", ""social"", ""responsabilidade"", ""país"", ""acima"", ""diferença"", ""especialmente"", ""educação"", ""pragmatismo"", ""país"", ""poder"", ""ideológico"", ""partidário"", ""tornar"", ""principal"", ""setorial"", ""romper"", ""inércia"", ""retomar"", ""investimento"", ""gerador"", ""global"", ""solução"", ""provocar"", ""polarização"", ""redução"", ""custo"", ""brasil"", ""climático"", ""tempo"", ""resgatar"", ""centralidade"", ""fundamental"", ""criar"", ""novo"", ""frente"", ""agenda"", ""nacional"", ""torno"", ""condição"", ""competitividade"", ""comércio"", ""consolidar"", ""solução"", ""brasil"", ""precisar"", ""prosperidade"", ""brasil"", ""ganhar"", ""dinamismo"", ""construir""]"
89,empreendedores em todas nas cadeias globais de as regiões.,empreendedor todo cadeia global região,"[""empreendedor"", ""todo"", ""cadeia"", ""global"", ""região""]"
90,"Um ambiente valor. No entanto, todo esse A criação de um ambiente econômico seguro, atrativo processo só será possível com político mais plural, e produtivo gera bem-estar, atenção plena às diferentes equilibrado e funcional é abre oportunidades e promove vozes e esperanças do povo condição para reestruturar a inserção no mercado de brasileiro, com respeito às o Estado e fazê-lo cumprir trabalho de forma consistente nossas diversidades regionais, sua missão de implementar e sustentável. culturais e sociais. políticas públicas efetivas e priorizar o interesse Ao mesmo tempo, o avanço da Nossa causa é enfrentar coletivo.",ambiente valor entanto todo criação ambiente econômico seguro atrativo processo possível político plural produtivo gerar bem atenção pleno diferente equilibrar funcional abrir oportunidade promover voz esperança povo condição reestruturar inserção mercado brasileiro respeito fazê lo cumprir trabalho forma consistente diversidade regional missão implementar sustentável cultural social político público efetivo priorizar interesse tempo avanço causar enfrentar coletivo,"[""ambiente"", ""valor"", ""entanto"", ""todo"", ""criação"", ""ambiente"", ""econômico"", ""seguro"", ""atrativo"", ""processo"", ""possível"", ""político"", ""plural"", ""produtivo"", ""gerar"", ""bem"", ""atenção"", ""pleno"", ""diferente"", ""equilibrar"", ""funcional"", ""abrir"", ""oportunidade"", ""promover"", ""voz"", ""esperança"", ""povo"", ""condição"", ""reestruturar"", ""inserção"", ""mercado"", ""brasileiro"", ""respeito"", ""fazê"", ""lo"", ""cumprir"", ""trabalho"", ""forma"", ""consistente"", ""diversidade"", ""regional"", ""missão"", ""implementar"", ""sustentável"", ""cultural"", ""social"", ""político"", ""público"", ""efetivo"", ""priorizar"", ""interesse"", ""tempo"", ""avanço"", ""causar"", ""enfrentar"", ""coletivo""]"
91,"Isso exige, também, qualidade da educação , com esse estado de coisas com uma relação republicana e especial ênfase na educação propostas realistas, viáveis, cooperativa entre os entes básica e na valorização racionais e justas.",exigir qualidade educação coisa relação republicano especial ênfase educação propor realista viável cooperativa ente básico valorização racional justo,"[""exigir"", ""qualidade"", ""educação"", ""coisa"", ""relação"", ""republicano"", ""especial"", ""ênfase"", ""educação"", ""propor"", ""realista"", ""viável"", ""cooperativa"", ""ente"", ""básico"", ""valorização"", ""racional"", ""justo""]"
92,federativos.,federativo,"[""federativo""]"
93,"do ensino profissional e tecnológico, é decisivo para O Brasil merece o futuro de Nesse contexto, a fortalecer nosso capital uma grande nação . E nossa responsabilidade fiscal, humano e promover o missão é ajudar o País a assumida como um empoderamento econômico construir esse caminho. compromisso com a sociedade das novas gerações. e as próximas gerações, Nosso País, nossa causa. restaura a estabilidade do No plano internacional, o ambiente econômico, protege Brasil reafirma sua vocação Eixos estruturantes do conteúdo programático Neste sentido, o objetivo deste documento é reforçar a racionalidade no debate político nacional, especialmente diante das questões urgentes Com a aproximação do e multifacetadas que se calendário eleitoral de impõem, sem perder de vista 2026, torna-se premente as oportunidades únicas explicitar o posicionamento e as vantagens competitivas político-programático do que o Brasil apresenta em MDB, a partir de uma ideia escala global. de País construída em torno de valores estruturantes e O resultado desse esforço referências claras, que incluem é um conjunto de temas o mapeamento de áreas centrais e prioritários, estratégicas, ações prioritárias selecionados por seu elevado e soluções fundamentadas em potencial de implementação evidências, adequadas tanto e impacto transformador. Tais aos desafios contemporâneos diretrizes foram consolidadas, quanto à realidade concreta do atualizadas e aprofundadas a nosso tempo. partir dos debates promovidos no âmbito do projeto “O Brasil Em paralelo a isso, Precisa Pensar o Brasil”, em enfrentamos um crescimento articulação com um processo econômico lento, incapaz de escuta ativa e contribuições de conter o avanço da vindas de todas as regiões desigualdade social, e que do País.",ensino profissional tecnológico decisivo brasil merecer futuro em esse contexto fortalecer capital grande nação responsabilidade fiscal humano promover missão ajudar país assumir empoderamento econômico construir caminho compromisso sociedade novo geração próximo geração país causar restaurar estabilidade plano internacional ambiente econômico proteger brasil reafirmar vocação eixo estruturante conteúdo programático em este sentido objetivo de este documento reforçar racionalidade debate político nacional especialmente diante questão urgente aproximação multifacetado calendário eleitoral impõir perder vista 2026 tornar premente oportunidade único explicitar posicionamento vantagem competitivo político programático brasil apresentar mdb partir ideia escala global país construir torno valor estruturante resultado de esse esforço referência claro incluir conjunto tema mapeamento área central prioritário estratégico ação prioritário selecionar elevar solução fundamentar potencial implementação evidência adequado tanto impacto transformador tal desafio contemporâneo diretriz consolidar quanto realidade concreto atualizar aprofundar tempo partir debate promovir âmbito projeto brasil paralelo precisar pensar brasil enfrentar crescimento articulação processo econômico lento incapaz escutar ativo contribuição conter avanço vindo todo região desigualdade social país,"[""ensino"", ""profissional"", ""tecnológico"", ""decisivo"", ""brasil"", ""merecer"", ""futuro"", ""em esse"", ""contexto"", ""fortalecer"", ""capital"", ""grande"", ""nação"", ""responsabilidade"", ""fiscal"", ""humano"", ""promover"", ""missão"", ""ajudar"", ""país"", ""assumir"", ""empoderamento"", ""econômico"", ""construir"", ""caminho"", ""compromisso"", ""sociedade"", ""novo"", ""geração"", ""próximo"", ""geração"", ""país"", ""causar"", ""restaurar"", ""estabilidade"", ""plano"", ""internacional"", ""ambiente"", ""econômico"", ""proteger"", ""brasil"", ""reafirmar"", ""vocação"", ""eixo"", ""estruturante"", ""conteúdo"", ""programático"", ""em este"", ""sentido"", ""objetivo"", ""de este"", ""documento"", ""reforçar"", ""racionalidade"", ""debate"", ""político"", ""nacional"", ""especialmente"", ""diante"", ""questão"", ""urgente"", ""aproximação"", ""multifacetado"", ""calendário"", ""eleitoral"", ""impõir"", ""perder"", ""vista"", ""2026"", ""tornar"", ""premente"", ""oportunidade"", ""único"", ""explicitar"", ""posicionamento"", ""vantagem"", ""competitivo"", ""político"", ""programático"", ""brasil"", ""apresentar"", ""mdb"", ""partir"", ""ideia"", ""escala"", ""global"", ""país"", ""construir"", ""torno"", ""valor"", ""estruturante"", ""resultado"", ""de esse"", ""esforço"", ""referência"", ""claro"", ""incluir"", ""conjunto"", ""tema"", ""mapeamento"", ""área"", ""central"", ""prioritário"", ""estratégico"", ""ação"", ""prioritário"", ""selecionar"", ""elevar"", ""solução"", ""fundamentar"", ""potencial"", ""implementação"", ""evidência"", ""adequado"", ""tanto"", ""impacto"", ""transformador"", ""tal"", ""desafio"", ""contemporâneo"", ""diretriz"", ""consolidar"", ""quanto"", ""realidade"", ""concreto"", ""atualizar"", ""aprofundar"", ""tempo"", ""partir"", ""debate"", ""promovir"", ""âmbito"", ""projeto"", ""brasil"", ""paralelo"", ""precisar"", ""pensar"", ""brasil"", ""enfrentar"", ""crescimento"", ""articulação"", ""processo"", ""econômico"", ""lento"", ""incapaz"", ""escutar"", ""ativo"", ""contribuição"", ""conter"", ""avanço"", ""vindo"", ""todo"", ""região"", ""desigualdade"", ""social"", ""país""]"
94,"contribui para o acentuado declínio da confiança nas Dessa forma, este documento lideranças políticas.",contribuir acentuar declínio confiança de esse forma documento liderança político,"[""contribuir"", ""acentuar"", ""declínio"", ""confiança"", ""de esse"", ""forma"", ""documento"", ""liderança"", ""político""]"
95,"Como apresenta uma síntese consequência, forma-se, propositiva do Brasil de em diversos segmentos da agora, estruturada em torno sociedade, um sentimento de propostas concretas, crescente de urgência por organizadas em três grandes um novo rumo para o País. eixos: 1 Consolidação da democracia Ao rejeitar uma política Essa defesa da de divisão e de extremos institucionalidade democrática ideológicos, o MDB promove tem raízes na própria história a valorização da cultura do partido, que, desde sua democrática, baseada na origem, foi protagonista na civilidade e no respeito, redemocratização do Brasil tanto no discurso político e na consolidação de um quanto em ações de governo. modelo político baseado Essa postura se traduz no na valorização do voto, na incentivo à cooperação e pluralidade de ideias e na no compromisso legislativo alternância de poder. O MDB com a busca de pontos de continua acreditando que a convergência, capazes de democracia não se sustenta gerar soluções pragmáticas apenas em eleições regulares, para os desafios nacionais. mas também na capacidade O MDB acredita firmemente de manter o diálogo, ouvir que a construção de pontes a sociedade, respeitar as entre diferentes grupos não diferenças e buscar soluções apenas qualifica o debate que unam, em vez de dividir. público, mas também Em tempos de radicalização e amplia as possibilidades impasses, reafirmamos o valor de formulação de políticas do centro democrático como públicas duradouras. Desse espaço de equilíbrio, escuta modo, promove-se uma ativa e compromisso com o agenda econômica e social futuro do País. mais legítima e representativa, capaz de refletir e defender as diversas perspectivas que compõem a sociedade brasileira. 2 Retomada do desenvolvimento A estabilidade econômica de carbono, e a promoção de é condição indispensável esforços de conservação da para um ciclo sustentável de biodiversidade, especialmente crescimento que traga mais na Região Amazônica, cuja oportunidades aos brasileiros, relevância estratégica é em todas as regiões do País.",apresentar síntese consequência forma propositivo brasil diverso segmento agora estruturar torno sociedade sentimento propor concreto crescente urgência organizar três grande novo rumo país eixo 1 consolidação democracia rejeitar político defeso divisão extremos institucionalidade democrático ideológico mdb promover raíz próprio história valorização cultura partido desde democrático basear origem protagonista civilidade respeito redemocratização brasil tanto discurso político consolidação quanto ação governo modelo político basear postura traduzir valorização voto incentivo cooperação pluralidade ideia compromisso legislativo alternância poder mdb buscar ponto continuar acreditar convergência capazes democracia sustentar gerar solução pragmático apenas eleição regular desafio nacional capacidade mdb acreditar firmemente manter diálogo ouvir construção ponte sociedade respeitar diferente grupo diferença buscar solução apenas qualificar debate unam vez dividir público tempo radicalização ampliar possibilidade impass reafirmar valor formulação político centro democrático público duradouro de esse espaço equilíbrio escutar modo promover ativo compromisso agenda econômico social futuro país legítimo representativa capaz refletir defender diversos perspectiva compõem sociedade brasileiro 2 retomar desenvolvimento estabilidade econômico carbono promoção condição indispensável esforço conservação ciclo sustentável biodiversidade especialmente crescimento traga região amazônico cujo oportunidade brasileiro relevância estratégico todo região país,"[""apresentar"", ""síntese"", ""consequência"", ""forma"", ""propositivo"", ""brasil"", ""diverso"", ""segmento"", ""agora"", ""estruturar"", ""torno"", ""sociedade"", ""sentimento"", ""propor"", ""concreto"", ""crescente"", ""urgência"", ""organizar"", ""três"", ""grande"", ""novo"", ""rumo"", ""país"", ""eixo"", ""1"", ""consolidação"", ""democracia"", ""rejeitar"", ""político"", ""defeso"", ""divisão"", ""extremos"", ""institucionalidade"", ""democrático"", ""ideológico"", ""mdb"", ""promover"", ""raíz"", ""próprio"", ""história"", ""valorização"", ""cultura"", ""partido"", ""desde"", ""democrático"", ""basear"", ""origem"", ""protagonista"", ""civilidade"", ""respeito"", ""redemocratização"", ""brasil"", ""tanto"", ""discurso"", ""político"", ""consolidação"", ""quanto"", ""ação"", ""governo"", ""modelo"", ""político"", ""basear"", ""postura"", ""traduzir"", ""valorização"", ""voto"", ""incentivo"", ""cooperação"", ""pluralidade"", ""ideia"", ""compromisso"", ""legislativo"", ""alternância"", ""poder"", ""mdb"", ""buscar"", ""ponto"", ""continuar"", ""acreditar"", ""convergência"", ""capazes"", ""democracia"", ""sustentar"", ""gerar"", ""solução"", ""pragmático"", ""apenas"", ""eleição"", ""regular"", ""desafio"", ""nacional"", ""capacidade"", ""mdb"", ""acreditar"", ""firmemente"", ""manter"", ""diálogo"", ""ouvir"", ""construção"", ""ponte"", ""sociedade"", ""respeitar"", ""diferente"", ""grupo"", ""diferença"", ""buscar"", ""solução"", ""apenas"", ""qualificar"", ""debate"", ""unam"", ""vez"", ""dividir"", ""público"", ""tempo"", ""radicalização"", ""ampliar"", ""possibilidade"", ""impass"", ""reafirmar"", ""valor"", ""formulação"", ""político"", ""centro"", ""democrático"", ""público"", ""duradouro"", ""de esse"", ""espaço"", ""equilíbrio"", ""escutar"", ""modo"", ""promover"", ""ativo"", ""compromisso"", ""agenda"", ""econômico"", ""social"", ""futuro"", ""país"", ""legítimo"", ""representativa"", ""capaz"", ""refletir"", ""defender"", ""diversos"", ""perspectiva"", ""compõem"", ""sociedade"", ""brasileiro"", ""2"", ""retomar"", ""desenvolvimento"", ""estabilidade"", ""econômico"", ""carbono"", ""promoção"", ""condição"", ""indispensável"", ""esforço"", ""conservação"", ""ciclo"", ""sustentável"", ""biodiversidade"", ""especialmente"", ""crescimento"", ""traga"", ""região"", ""amazônico"", ""cujo"", ""oportunidade"", ""brasileiro"", ""relevância"", ""estratégico"", ""todo"", ""região"", ""país""]"
